date,dc_power,air_temp,azimuth,cloud_opacity,dhi,dni,ghi,zenith
2024-07-05 16:00:00,8.5,24,90,39.5,293,7,297,58
2024-07-05 17:00:00,5.9,23,80,48.8,164,0,164,68
2024-07-05 18:00:00,5.1,22,69,54.7,70,0,70,78
2024-07-05 19:00:00,1.8,21,59,35.3,16,0,16,87
2024-07-05 20:00:00,0.8,20,48,22.7,0,0,0,95
2024-07-05 21:00:00,0.1,19,36,20.9,0,0,0,102
2024-07-05 22:00:00,0,19,22,20.9,0,0,0,107
2024-07-05 23:00:00,0,18,8,34.4,0,0,0,110
2024-07-06 00:00:00,0,18,-7,33.5,0,0,0,110
2024-07-06 01:00:00,0,17,-21,25.5,0,0,0,107
2024-07-06 02:00:00,0,16,-34,26.4,0,0,0,103
2024-07-06 03:00:00,0,16,-47,25.5,0,0,0,96
2024-07-06 04:00:00,0,16,-58,27.3,11,0,11,88
2024-07-06 05:00:00,0,17,-68,8.3,67,287,122,79
2024-07-06 06:00:00,0.1,19,-79,6.7,107,463,273,69
2024-07-06 07:00:00,0.3,21,-89,16.4,205,343,382,59
2024-07-06 08:00:00,0.6,23,-101,0,116,751,610,49
2024-07-06 09:00:00,1.7,24,-115,23.7,364,257,563,39
2024-07-06 10:00:00,2.7,24,-135,7.6,250,592,759,31
2024-07-06 11:00:00,8.6,23,-162,70.7,253,0,253,25
2024-07-06 12:00:00,5.7,21,165,88.4,100,0,100,25
2024-07-06 13:00:00,3.4,20,137,90.5,77,0,77,30
2024-07-06 14:00:00,0.5,19,117,84.1,115,0,115,38
2024-07-06 15:00:00,0.7,20,102,45.6,324,0,324,48
2024-07-06 16:00:00,1.5,19,90,62.5,165,0,165,58
2024-07-06 17:00:00,1.5,18,80,90.8,26,0,26,68
2024-07-06 18:00:00,0.8,17,70,76.7,33,0,33,78
2024-07-06 19:00:00,0,16,59,55.2,10,0,10,87
2024-07-06 20:00:00,0,16,48,76.7,0,0,0,95
2024-07-06 21:00:00,0,16,36,76.7,0,0,0,102
2024-07-06 22:00:00,0,15,22,79.3,0,0,0,107
2024-07-06 23:00:00,0,15,8,82,0,0,0,110
2024-07-07 00:00:00,0,15,-7,83.8,0,0,0,110
2024-07-07 01:00:00,0,15,-21,67,0,0,0,107
2024-07-07 02:00:00,0,15,-34,62.6,0,0,0,103
2024-07-07 03:00:00,0,14,-47,56.3,0,0,0,96
2024-07-07 04:00:00,0,14,-58,54.5,6,0,6,88
2024-07-07 05:00:00,0,13,-69,71.9,36,0,36,79
2024-07-07 06:00:00,0,13,-79,85.4,42,0,42,69
2024-07-07 07:00:00,0,13,-89,89.5,48,0,48,59
2024-07-07 08:00:00,0.4,13,-101,73.9,160,0,160,49
2024-07-07 09:00:00,0.3,14,-115,63.9,269,0,269,39
2024-07-07 10:00:00,2.5,15,-135,37.5,491,40,526,31
2024-07-07 11:00:00,4,16,-162,46.3,480,0,480,26
2024-07-07 12:00:00,8.6,16,165,41.7,523,0,523,25
2024-07-07 13:00:00,7.7,17,137,54.9,385,0,385,30
2024-07-07 14:00:00,6.8,17,117,61.4,293,0,293,38
2024-07-07 15:00:00,5.7,18,102,66.7,209,0,209,48
2024-07-07 16:00:00,3.2,18,90,79.1,98,0,98,58
2024-07-07 17:00:00,4,18,80,47.8,159,0,159,68
2024-07-07 18:00:00,1.5,18,70,20.1,92,109,115,78
2024-07-07 19:00:00,1.2,17,59,19.2,18,0,18,87
2024-07-07 20:00:00,0.7,16,48,18.3,0,0,0,95
2024-07-07 21:00:00,0.2,16,36,32.9,0,0,0,102
2024-07-07 22:00:00,0,15,22,41.9,0,0,0,107
2024-07-07 23:00:00,0,15,8,37.4,0,0,0,110
2024-07-08 00:00:00,0,15,-7,37.4,0,0,0,110
2024-07-08 01:00:00,0,14,-21,35.7,0,0,0,107
2024-07-08 02:00:00,0,14,-34,35.7,0,0,0,103
2024-07-08 03:00:00,0,14,-47,19.2,0,0,0,96
2024-07-08 04:00:00,0,14,-58,20.2,11,0,11,88
2024-07-08 05:00:00,0,14,-69,0,48,444,133,79
2024-07-08 06:00:00,0,15,-79,0,68,641,295,69
2024-07-08 07:00:00,0.2,17,-89,0,80,749,464,59
2024-07-08 08:00:00,0.5,19,-101,0,87,814,621,49
2024-07-08 09:00:00,1,20,-115,0,87,862,753,39
2024-07-08 10:00:00,1.8,21,-135,0,88,894,854,31
2024-07-08 11:00:00,8.1,23,-162,0,94,898,903,26
2024-07-08 12:00:00,9.6,24,166,0,96,894,904,25
2024-07-08 13:00:00,10,24,137,0,96,879,855,30
2024-07-08 14:00:00,10,25,117,0,96,848,762,38
2024-07-08 15:00:00,10,25,103,0,94,801,630,48
2024-07-08 16:00:00,10,25,91,0,86,733,474,58
2024-07-08 17:00:00,8.6,25,80,0,71,636,307,68
2024-07-08 18:00:00,6.7,24,70,0,49,470,147,78
2024-07-08 19:00:00,3.4,22,59,16.5,19,2,20,87
2024-07-08 20:00:00,0.9,21,48,19.2,0,0,0,95
2024-07-08 21:00:00,0.2,20,36,14.6,0,0,0,102
2024-07-08 22:00:00,0,19,23,0,0,0,0,107
2024-07-08 23:00:00,0,18,8,0,0,0,0,110
2024-07-09 00:00:00,0,17,-7,10.9,0,0,0,110
2024-07-09 01:00:00,0,17,-21,0,0,0,0,108
2024-07-09 02:00:00,0,16,-34,16.5,0,0,0,103
2024-07-09 03:00:00,0,16,-47,0,0,0,0,96
2024-07-09 04:00:00,0,16,-58,0,10,35,13,88
2024-07-09 05:00:00,0,17,-69,0,48,431,129,79
2024-07-09 06:00:00,0,18,-79,0,71,614,288,69
2024-07-09 07:00:00,0.2,21,-89,0,88,715,454,59
2024-07-09 08:00:00,0.5,23,-101,0,102,775,608,49
2024-07-09 09:00:00,0.8,24,-115,0,101,830,742,39
2024-07-09 10:00:00,4.9,26,-135,0,94,881,848,31
2024-07-09 11:00:00,7.8,27,-162,0,102,882,897,26
2024-07-09 12:00:00,9.4,28,166,0,101,886,901,25
2024-07-09 13:00:00,9.9,29,138,0,98,877,855,30
2024-07-09 14:00:00,9.8,30,117,0,103,839,760,38
2024-07-09 15:00:00,10,30,103,0,95,800,631,48
2024-07-09 16:00:00,9.9,30,91,0,85,740,476,58
2024-07-09 17:00:00,8.4,30,80,0,78,617,307,68
2024-07-09 18:00:00,6.6,28,70,0,56,421,143,78
2024-07-09 19:00:00,3.2,26,59,55.7,9,0,9,87
2024-07-09 20:00:00,0.9,23,48,84,0,0,0,95
2024-07-09 21:00:00,0,22,36,83.1,0,0,0,102
2024-07-09 22:00:00,0,21,23,77.9,0,0,0,107
2024-07-09 23:00:00,0,20,8,77.9,0,0,0,110
2024-07-10 00:00:00,0,20,-7,88.4,0,0,0,110
2024-07-10 01:00:00,0,20,-21,86.7,0,0,0,108
2024-07-10 02:00:00,0,19,-34,80.6,0,0,0,103
2024-07-10 03:00:00,0,18,-47,76.3,0,0,0,96
2024-07-10 04:00:00,0,18,-58,74.5,3,0,3,88
2024-07-10 05:00:00,0,19,-69,73,31,0,31,79
2024-07-10 06:00:00,0,20,-79,82,48,0,48,69
2024-07-10 07:00:00,0.1,21,-89,76.8,99,0,99,59
2024-07-10 08:00:00,0.5,22,-101,61.9,222,0,222,49
2024-07-10 09:00:00,1.9,22,-116,82.2,128,0,128,40
2024-07-10 10:00:00,2.2,22,-135,91.4,71,0,71,31
2024-07-10 11:00:00,2,23,-162,36.1,500,66,559,26
2024-07-10 12:00:00,1.9,23,166,0,122,839,879,26
2024-07-10 13:00:00,2,24,138,79.2,174,0,174,30
2024-07-10 14:00:00,7.7,25,118,75.2,185,0,185,38
2024-07-10 15:00:00,10,25,103,0,109,763,619,48
2024-07-10 16:00:00,2.7,25,91,0.4,106,673,461,58
2024-07-10 17:00:00,6.3,24,80,66.1,100,0,100,68
2024-07-10 18:00:00,4.6,23,70,7.4,71,266,126,78
2024-07-10 19:00:00,0.7,21,60,37.8,12,0,12,87
2024-07-10 20:00:00,0.4,20,48,44.2,0,0,0,96
2024-07-10 21:00:00,0.1,20,36,24.9,0,0,0,102
2024-07-10 22:00:00,0,20,23,66.6,0,0,0,107
2024-07-10 23:00:00,0,20,8,57.7,0,0,0,110
2024-07-11 00:00:00,0,20,-6,57.7,0,0,0,110
2024-07-11 01:00:00,0,19,-21,41.6,0,0,0,108
2024-07-11 02:00:00,0,19,-34,56.1,0,0,0,103
2024-07-11 03:00:00,0,19,-47,56.1,0,0,0,96
2024-07-11 04:00:00,0,19,-58,59.6,4,0,4,88
2024-07-11 05:00:00,0,19,-69,49.1,59,0,59,79
2024-07-11 06:00:00,0,19,-79,75.7,66,0,66,70
2024-07-11 07:00:00,0.3,20,-90,38.5,270,0,270,59
2024-07-11 08:00:00,0.3,21,-101,43.5,337,0,337,49
2024-07-11 09:00:00,1.7,22,-116,55.2,329,0,329,40
2024-07-11 10:00:00,2.4,24,-135,0,96,865,834,31
2024-07-11 11:00:00,3.8,25,-162,0,102,870,884,26
2024-07-11 12:00:00,10,26,166,0,106,865,886,26
2024-07-11 13:00:00,10,26,138,0,108,849,840,30
2024-07-11 14:00:00,10,26,118,0,106,823,749,39
2024-07-11 15:00:00,10,26,103,8,183,580,570,48
2024-07-11 16:00:00,10,27,91,78.6,99,0,99,58
2024-07-11 17:00:00,8.8,26,80,85.6,42,0,42,68
2024-07-11 18:00:00,2.3,24,70,74.6,34,0,34,78
2024-07-11 19:00:00,1.2,23,60,32.4,13,0,13,87
2024-07-11 20:00:00,0.5,22,48,55.2,0,0,0,96
2024-07-11 21:00:00,0.5,21,36,24.1,0,0,0,102
2024-07-11 22:00:00,0,20,23,79.9,0,0,0,107
2024-07-11 23:00:00,0,20,8,58.7,0,0,0,110
2024-07-12 00:00:00,0,20,-6,75.5,0,0,0,110
2024-07-12 01:00:00,0,20,-21,80.8,0,0,0,108
2024-07-12 02:00:00,0,20,-34,81.7,0,0,0,103
2024-07-12 03:00:00,0,20,-47,80.8,0,0,0,97
2024-07-12 04:00:00,0,20,-58,60.7,4,0,4,89
2024-07-12 05:00:00,0,19,-69,67,40,0,40,79
2024-07-12 06:00:00,0,20,-79,74,72,0,72,70
2024-07-12 07:00:00,0.4,21,-90,77.8,98,0,98,60
2024-07-12 08:00:00,0.7,22,-101,71.3,171,0,171,49
2024-07-12 09:00:00,0.9,22,-116,0,142,757,723,40
2024-07-12 10:00:00,2.7,23,-135,50.8,404,0,404,32
2024-07-12 11:00:00,3.7,24,-162,67.4,286,0,286,26
2024-07-12 12:00:00,4.2,23,166,68.3,281,0,281,26
2024-07-12 13:00:00,5.4,24,138,71.3,240,0,240,31
2024-07-12 14:00:00,2.7,23,118,62.6,277,0,277,39
2024-07-12 15:00:00,8.8,21,103,95.5,27,0,27,48
2024-07-12 16:00:00,10,19,91,94.9,23,0,23,58
2024-07-12 17:00:00,0,18,80,76.5,68,0,68,68
2024-07-12 18:00:00,0.5,17,70,58.5,56,0,56,78
2024-07-12 19:00:00,0.2,17,60,47.2,10,0,10,87
2024-07-12 20:00:00,0.1,16,49,80,0,0,0,96
2024-07-12 21:00:00,0,16,36,46.3,0,0,0,103
2024-07-12 22:00:00,0,16,23,34.4,0,0,0,108
2024-07-12 23:00:00,0,16,8,25.1,0,0,0,110
2024-07-13 00:00:00,0,16,-6,40.8,0,0,0,111
2024-07-13 01:00:00,0,15,-21,43.7,0,0,0,108
2024-07-13 02:00:00,0,15,-35,57.3,0,0,0,103
2024-07-13 03:00:00,0,15,-47,49.2,0,0,0,97
2024-07-13 04:00:00,0,15,-58,39.1,5,0,5,89
2024-07-13 05:00:00,0,15,-69,64.4,44,0,44,80
2024-07-13 06:00:00,0,15,-79,69.5,87,0,87,70
2024-07-13 07:00:00,0.1,15,-90,76.2,108,0,108,60
2024-07-13 08:00:00,0.3,15,-101,75.1,153,0,153,50
2024-07-13 09:00:00,0.9,16,-116,53,352,0,352,40
2024-07-13 10:00:00,1.5,16,-135,48.6,432,0,432,32
2024-07-13 11:00:00,3.5,17,-162,76.6,208,0,208,26
2024-07-13 12:00:00,5,18,166,74.8,226,0,226,26
2024-07-13 13:00:00,2,19,138,70.4,252,0,252,31
2024-07-13 14:00:00,3,19,118,51.4,369,0,369,39
2024-07-13 15:00:00,4.2,20,103,16.3,257,405,527,48
2024-07-13 16:00:00,2.8,20,91,0.3,99,710,471,58
2024-07-13 17:00:00,4.6,19,81,23.6,169,171,232,68
2024-07-13 18:00:00,3.7,19,70,5.2,65,332,132,78
2024-07-13 19:00:00,2.2,18,60,15.7,15,0,15,88
2024-07-13 20:00:00,1.2,17,49,0,0,0,0,96
2024-07-13 21:00:00,0.2,16,36,24.3,0,0,0,103
2024-07-13 22:00:00,0,15,23,21.4,0,0,0,108
2024-07-13 23:00:00,0,15,8,12.9,0,0,0,110
2024-07-14 00:00:00,0,15,-6,0,0,0,0,111
2024-07-14 01:00:00,0,14,-21,0,0,0,0,108
2024-07-14 02:00:00,0,14,-35,0,0,0,0,104
2024-07-14 03:00:00,0,13,-47,0,0,0,0,97
2024-07-14 04:00:00,0,13,-58,26.2,6,0,6,89
2024-07-14 05:00:00,0,13,-69,8.2,63,274,112,80
2024-07-14 06:00:00,0,15,-79,0,76,613,286,70
2024-07-14 07:00:00,0.3,17,-90,0,91,732,459,60
2024-07-14 08:00:00,0.5,19,-102,0,101,803,620,50
2024-07-14 09:00:00,0.9,20,-116,0,99,859,756,40
2024-07-14 10:00:00,4.9,21,-135,0,95,894,855,32
2024-07-14 11:00:00,8.2,23,-162,0,97,906,908,26
2024-07-14 12:00:00,9.5,24,166,0,94,909,911,26
2024-07-14 13:00:00,10,24,138,32.5,449,155,582,31
2024-07-14 14:00:00,10,24,118,30.7,395,173,530,39
2024-07-14 15:00:00,7,24,103,47.1,334,0,334,48
2024-07-14 16:00:00,4.1,24,91,77.1,108,0,108,58
2024-07-14 17:00:00,2.5,23,81,65.5,104,0,104,69
2024-07-14 18:00:00,1.7,22,70,40.7,82,0,82,78
2024-07-14 19:00:00,0.4,21,60,50.2,9,0,9,88
2024-07-14 20:00:00,0.3,21,49,54.7,0,0,0,96
2024-07-14 21:00:00,0,20,36,47.5,0,0,0,103
2024-07-14 22:00:00,0,19,23,21.5,0,0,0,108
2024-07-14 23:00:00,0,18,9,15.8,0,0,0,111
2024-07-15 00:00:00,0,17,-6,27.2,0,0,0,111
2024-07-15 01:00:00,0,17,-21,62,0,0,0,108
2024-07-15 02:00:00,0,17,-35,44.9,0,0,0,104
2024-07-15 03:00:00,0,16,-47,40.3,0,0,0,97
2024-07-15 04:00:00,0,16,-58,36.6,4,0,4,89
2024-07-15 05:00:00,0,17,-69,22.9,80,36,86,80
2024-07-15 06:00:00,0,18,-79,63.7,98,0,98,70
2024-07-15 07:00:00,0.5,20,-90,88.3,51,0,51,60
2024-07-15 08:00:00,1,21,-102,49,305,0,305,50
2024-07-15 09:00:00,1,23,-116,2,135,762,718,40
2024-07-15 10:00:00,5.9,24,-135,49.8,414,0,414,32
2024-07-15 11:00:00,9.1,25,-162,0,124,837,873,27
2024-07-15 12:00:00,3.3,26,166,0,134,825,874,26
2024-07-15 13:00:00,5.6,27,139,0,137,805,827,31
2024-07-15 14:00:00,6.8,28,119,0,136,769,735,39
2024-07-15 15:00:00,10,28,104,0,129,718,606,48
2024-07-15 16:00:00,10,28,92,0,119,631,448,59
2024-07-15 17:00:00,8.3,27,81,40.8,165,0,165,69
2024-07-15 18:00:00,2.6,25,71,49.1,61,0,61,79
2024-07-15 19:00:00,2.7,22,60,52.2,7,0,7,88
2024-07-15 20:00:00,0.1,21,49,83.7,0,0,0,96
2024-07-15 21:00:00,0,20,37,86.2,0,0,0,103
2024-07-15 22:00:00,0,19,23,66.4,0,0,0,108
2024-07-15 23:00:00,0,19,9,79.4,0,0,0,111
2024-07-16 00:00:00,0,19,-6,82,0,0,0,111
2024-07-16 01:00:00,0,19,-21,74.6,0,0,0,109
2024-07-16 02:00:00,0,18,-35,51.7,0,0,0,104
2024-07-16 03:00:00,0,18,-47,57.1,0,0,0,97
2024-07-16 04:00:00,0,18,-59,72.9,1,0,1,89
2024-07-16 05:00:00,0,19,-69,63.9,39,0,39,80
2024-07-16 06:00:00,0,19,-79,36.5,171,0,171,70
2024-07-16 07:00:00,0,20,-90,51.2,213,0,213,60
2024-07-16 08:00:00,0.9,20,-102,68.5,187,0,187,50
2024-07-16 09:00:00,1.7,20,-116,29.7,406,133,507,40
2024-07-16 10:00:00,1.9,21,-135,54.3,372,0,372,32
2024-07-16 11:00:00,4.6,22,-162,17,372,392,721,27
2024-07-16 12:00:00,10,23,167,32.5,501,99,589,26
2024-07-16 13:00:00,6.3,23,139,79.4,170,0,170,31
2024-07-16 14:00:00,10,23,119,58.3,305,0,305,39
2024-07-16 15:00:00,2.2,23,104,18,295,297,492,49
2024-07-16 16:00:00,1.8,22,92,19.8,244,214,356,59
2024-07-16 17:00:00,3.5,21,81,16,156,218,235,69
2024-07-16 18:00:00,7.5,21,71,26.9,93,0,93,79
2024-07-16 19:00:00,2.4,21,60,22.7,12,0,12,88
2024-07-16 20:00:00,0.4,20,49,38.9,0,0,0,96
2024-07-16 21:00:00,0,19,37,33.2,0,0,0,103
2024-07-16 22:00:00,0,18,23,37.9,0,0,0,108
2024-07-16 23:00:00,0,18,9,38.9,0,0,0,111
2024-07-17 00:00:00,0,18,-6,44.4,0,0,0,111
2024-07-17 01:00:00,0,17,-21,64.6,0,0,0,109
2024-07-17 02:00:00,0,17,-35,80,0,0,0,104
2024-07-17 03:00:00,0,17,-47,79.2,0,0,0,97
2024-07-17 04:00:00,0,17,-59,64.6,1,0,1,89
2024-07-17 05:00:00,0,17,-69,70.4,32,0,32,80
2024-07-17 06:00:00,0,18,-80,59.7,107,0,107,70
2024-07-17 07:00:00,0.1,18,-90,78.2,96,0,96,60
2024-07-17 08:00:00,0.3,19,-102,56.4,261,0,261,50
2024-07-17 09:00:00,1.2,20,-116,33.8,422,77,481,40
2024-07-17 10:00:00,2.1,21,-136,37.6,496,21,514,32
2024-07-17 11:00:00,5.2,22,-162,31.2,487,132,604,27
2024-07-17 12:00:00,5.8,23,167,8.9,285,575,799,27
2024-07-17 13:00:00,5.8,23,139,21.8,418,266,645,31
2024-07-17 14:00:00,8.4,24,119,13.1,307,428,639,39
2024-07-17 15:00:00,5.8,24,104,9.7,236,473,549,49
2024-07-17 16:00:00,5.7,24,92,0,124,636,454,59
2024-07-17 17:00:00,8.5,24,81,0,94,536,288,69
2024-07-17 18:00:00,6.4,22,71,0,59,354,128,79
2024-07-17 19:00:00,3,20,60,15,12,0,12,88
2024-07-17 20:00:00,0.9,18,49,0,0,0,0,96
2024-07-17 21:00:00,0.1,18,37,0,0,0,0,103
2024-07-17 22:00:00,0,17,23,0,0,0,0,108
2024-07-17 23:00:00,0,17,9,0,0,0,0,111
2024-07-18 00:00:00,0,16,-6,0,0,0,0,111
2024-07-18 01:00:00,0,15,-21,0,0,0,0,109
2024-07-18 02:00:00,0,14,-35,0,0,0,0,104
2024-07-18 03:00:00,0,14,-47,0,0,0,0,97
2024-07-18 04:00:00,0,14,-59,0,3,2,3,89
2024-07-18 05:00:00,0,15,-69,0,52,318,106,80
2024-07-18 06:00:00,0,17,-80,0,87,525,263,70
2024-07-18 07:00:00,0.3,19,-90,0,112,646,432,60
2024-07-18 08:00:00,0.6,20,-102,0,130,721,591,50
2024-07-18 09:00:00,1.4,22,-116,0,127,796,731,41
2024-07-18 10:00:00,3.9,23,-136,0,113,856,836,32
2024-07-18 11:00:00,2.7,24,-162,0,121,856,883,27
2024-07-18 12:00:00,2.8,25,167,0,120,854,883,27
2024-07-18 13:00:00,10,26,139,0,113,846,836,31
2024-07-18 14:00:00,10,27,119,0,112,815,743,39
2024-07-18 15:00:00,10,27,104,0,110,764,613,49
2024-07-18 16:00:00,10,27,92,0,100,689,458,59
2024-07-18 17:00:00,8.5,27,81,0,81,583,291,69
2024-07-18 18:00:00,5.9,26,71,0,53,398,131,79
2024-07-18 19:00:00,2.9,24,60,11,12,0,12,88
2024-07-18 20:00:00,0.8,22,49,14.1,0,0,0,96
2024-07-18 21:00:00,0,21,37,0,0,0,0,103
2024-07-18 22:00:00,0,20,23,25.1,0,0,0,108
2024-07-18 23:00:00,0,20,9,0,0,0,0,111
2024-07-19 00:00:00,0,19,-6,0,0,0,0,111
2024-07-19 01:00:00,0,19,-21,0,0,0,0,109
2024-07-19 02:00:00,0,18,-35,0,0,0,0,104
2024-07-19 03:00:00,0,18,-47,0,0,0,0,98
2024-07-19 04:00:00,0,17,-59,0,2,1,2,90
2024-07-19 05:00:00,0,18,-69,0,50,326,105,80
2024-07-19 06:00:00,0,19,-80,0,81,544,262,71
2024-07-19 07:00:00,0.3,21,-90,0,98,680,433,60
2024-07-19 08:00:00,0.6,23,-102,0,108,762,595,50
2024-07-19 09:00:00,1.1,25,-117,0,110,820,731,41
2024-07-19 10:00:00,4.4,26,-136,0,107,860,832,33
2024-07-19 11:00:00,7.7,27,-162,0,109,870,882,27
2024-07-19 12:00:00,9.2,28,167,0,109,872,887,27
2024-07-19 13:00:00,10,29,139,0,109,858,841,31
2024-07-19 14:00:00,10,29,119,3.5,152,737,721,39
2024-07-19 15:00:00,10,29,104,0,104,779,617,49
2024-07-19 16:00:00,8.1,28,92,18.2,212,315,375,59
2024-07-19 17:00:00,10,27,81,38.5,177,0,177,69
2024-07-19 18:00:00,6.3,26,71,24.2,88,40,95,79
2024-07-19 19:00:00,1.4,24,61,26.3,9,0,9,88
2024-07-19 20:00:00,1.3,23,49,27.3,0,0,0,97
2024-07-19 21:00:00,0.2,22,37,25.3,0,0,0,104
2024-07-19 22:00:00,0,21,23,22.3,0,0,0,109
2024-07-19 23:00:00,0,20,9,18.2,0,0,0,111
2024-07-20 00:00:00,0,19,-6,18.2,0,0,0,112
2024-07-20 01:00:00,0,19,-21,11.1,0,0,0,109
2024-07-20 02:00:00,0,18,-35,0,0,0,0,105
2024-07-20 03:00:00,0,18,-47,11.1,0,0,0,98
2024-07-20 04:00:00,0,17,-59,0,2,1,2,90
2024-07-20 05:00:00,0,18,-70,0,45,377,107,81
2024-07-20 06:00:00,0,19,-80,0,70,595,267,71
2024-07-20 07:00:00,0.3,21,-91,0,85,716,437,61
2024-07-20 08:00:00,0.6,23,-102,0,94,790,596,51
2024-07-20 09:00:00,1.2,25,-117,0,99,835,730,41
2024-07-20 10:00:00,1.7,26,-136,0,102,873,836,33
2024-07-20 11:00:00,7.8,27,-162,0,104,888,892,27
2024-07-20 12:00:00,9.1,28,167,0,108,884,895,27
2024-07-20 13:00:00,10,29,140,0,111,867,848,32
2024-07-20 14:00:00,10,29,120,0,106,843,757,40
2024-07-20 15:00:00,10,29,105,0,101,799,626,49
2024-07-20 16:00:00,10,29,92,0,92,729,467,59
2024-07-20 17:00:00,8.2,29,82,3.3,91,549,286,69
2024-07-20 18:00:00,6.3,27,71,0,50,433,132,79
2024-07-20 19:00:00,3,24,61,16.3,10,0,10,88
2024-07-20 20:00:00,0.8,23,49,12.1,0,0,0,97
2024-07-20 21:00:00,0.1,22,37,0,0,0,0,104
2024-07-20 22:00:00,0,22,23,0,0,0,0,109
2024-07-20 23:00:00,0,21,9,0,0,0,0,112
2024-07-21 00:00:00,0,20,-6,19.4,0,0,0,112
2024-07-21 01:00:00,0,20,-21,16.4,0,0,0,109
2024-07-21 02:00:00,0,19,-35,24.7,0,0,0,105
2024-07-21 03:00:00,0,19,-48,32.8,0,0,0,98
2024-07-21 04:00:00,0,19,-59,15.3,1,0,1,90
2024-07-21 05:00:00,0,20,-70,57.2,41,0,41,81
2024-07-21 06:00:00,0,21,-80,86.2,34,0,34,71
2024-07-21 07:00:00,0.2,21,-91,63.4,150,0,150,61
2024-07-21 08:00:00,0.5,21,-103,47.7,294,0,294,51
2024-07-21 09:00:00,0.3,22,-117,22.4,359,243,542,41
2024-07-21 10:00:00,2.9,24,-136,0,143,789,806,33
2024-07-21 11:00:00,8.9,25,-162,1.5,170,762,845,28
2024-07-21 12:00:00,9.4,25,167,1.7,171,760,847,27
2024-07-21 13:00:00,10,26,140,0,144,790,815,32
2024-07-21 14:00:00,9.4,26,120,0,147,743,719,40
2024-07-21 15:00:00,4.6,25,105,39,360,0,360,49
2024-07-21 16:00:00,10,23,93,66.5,145,0,145,59
2024-07-21 17:00:00,7.5,22,82,89.3,28,0,28,69
2024-07-21 18:00:00,2,21,71,73.9,28,0,28,79
2024-07-21 19:00:00,0.9,21,61,33.8,6,0,6,88
2024-07-21 20:00:00,1,20,50,24.7,0,0,0,97
2024-07-21 21:00:00,0.5,19,37,23.7,0,0,0,104
2024-07-21 22:00:00,0,19,23,27.8,0,0,0,109
2024-07-21 23:00:00,0,19,9,37.7,0,0,0,112
2024-07-22 00:00:00,0,18,-6,40.7,0,0,0,112
2024-07-22 01:00:00,0,18,-21,42,0,0,0,110
2024-07-22 02:00:00,0,18,-35,46.8,0,0,0,105
2024-07-22 03:00:00,0,18,-48,54.2,0,0,0,98
2024-07-22 04:00:00,0,18,-59,41,0,0,0,90
2024-07-22 05:00:00,0,19,-70,56.6,44,0,44,81
2024-07-22 06:00:00,0,19,-80,64.5,92,0,92,71
2024-07-22 07:00:00,0,19,-91,64.6,151,0,151,61
2024-07-22 08:00:00,0.8,19,-103,86.2,81,0,81,51
2024-07-22 09:00:00,2.4,20,-117,69,222,0,222,41
2024-07-22 10:00:00,0.5,20,-136,73.4,216,0,216,33
2024-07-22 11:00:00,3.1,21,-162,28.6,430,213,618,28
2024-07-22 12:00:00,1.6,21,167,15.6,307,482,735,27
2024-07-22 13:00:00,6.8,22,140,87.2,106,0,106,32
2024-07-22 14:00:00,9.9,22,120,69.6,224,0,224,40
2024-07-22 15:00:00,0.9,23,105,33.3,339,102,405,49
2024-07-22 16:00:00,2.7,23,93,75.4,111,0,111,59
2024-07-22 17:00:00,3.6,22,82,66.2,97,0,97,69
2024-07-22 18:00:00,1.7,22,72,44,71,0,71,79
2024-07-22 19:00:00,1,21,61,24.9,7,0,7,89
2024-07-22 20:00:00,0.3,20,50,23.9,0,0,0,97
2024-07-22 21:00:00,0,19,37,22.8,0,0,0,104
2024-07-22 22:00:00,0,19,24,17.6,0,0,0,109
2024-07-22 23:00:00,0,18,9,39.1,0,0,0,112
2024-07-23 00:00:00,0,18,-6,33.1,0,0,0,112
2024-07-23 01:00:00,0,18,-21,34.4,0,0,0,110
2024-07-23 02:00:00,0,18,-35,35.4,0,0,0,105
2024-07-23 03:00:00,0,18,-48,36.4,0,0,0,98
2024-07-23 04:00:00,0,18,-59,34.4,0,0,0,90
2024-07-23 05:00:00,0,18,-70,58.8,40,0,40,81
2024-07-23 06:00:00,0,18,-80,64.6,90,0,90,71
2024-07-23 07:00:00,0.1,19,-91,43.3,239,0,239,61
2024-07-23 08:00:00,0.7,20,-103,0,114,742,581,51
2024-07-23 09:00:00,1.5,21,-117,0,116,804,720,41
2024-07-23 10:00:00,3.8,22,-136,0,108,864,830,33
2024-07-23 11:00:00,3.5,23,-162,0,102,891,889,28
2024-07-23 12:00:00,9.4,24,167,0,100,894,892,28
2024-07-23 13:00:00,10,25,140,8.7,218,651,770,32
2024-07-23 14:00:00,10,25,120,0,102,842,747,40
2024-07-23 15:00:00,9.5,25,105,0,99,790,613,49
2024-07-23 16:00:00,10,25,93,43.1,258,0,258,59
2024-07-23 17:00:00,9.9,24,82,12.1,121,367,249,70
2024-07-23 18:00:00,2.2,23,72,27.6,84,23,88,79
2024-07-23 19:00:00,1.7,22,61,44.3,4,0,4,89
2024-07-23 20:00:00,0.9,21,50,40.4,0,0,0,97
2024-07-23 21:00:00,0,21,37,35.4,0,0,0,104
2024-07-23 22:00:00,0,20,24,37.4,0,0,0,109
