date,dc_power,CloudOpacity,Ghi,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
2020-01-13 08:00:00,3.85,16.7,113,12.35,12.79,12.77,99.87,6.69,78.67
2020-01-13 09:00:00,7.54,2.7,16,15.99,15.75,13.61,87.13,4.64,81.13
2020-01-13 10:00:00,11.87,0.0,0,20.81,20.09,13.55,66.00,2.28,90.33
2020-01-13 11:00:00,16.88,0.0,0,23.21,25.32,10.93,40.47,12.28,75.33
2020-01-13 12:00:00,19.55,0.0,0,25.12,27.30,10.37,34.73,12.16,98.27
2020-01-13 13:00:00,20.37,0.0,0,27.30,29.08,10.32,31.20,9.73,96.60
2020-01-13 14:00:00,20.33,0.0,0,29.10,30.83,10.74,29.00,10.21,124.93
2020-01-13 15:00:00,19.14,0.0,0,28.57,31.55,9.87,26.27,15.88,319.93
2020-01-13 16:00:00,16.24,0.0,0,29.21,31.70,9.84,26.00,12.76,144.73
2020-01-13 17:00:00,12.48,0.0,0,30.71,32.61,9.42,24.00,9.17,264.67
2020-01-13 18:00:00,7.91,0.0,0,29.67,31.72,9.01,24.53,9.47,68.13
2020-01-13 19:00:00,3.86,12.2,16,29.55,31.14,8.99,25.33,6.96,98.33
2020-01-13 20:00:00,0.90,37.6,99,29.39,29.75,9.09,27.60,0.72,70.60
2020-01-13 21:00:00,0.00,30.6,248,27.63,28.25,9.71,31.40,3.00,71.27
2020-01-13 22:00:00,0.00,15.0,476,23.87,25.90,10.55,38.13,11.44,80.87
2020-01-13 23:00:00,0.00,7.2,687,22.65,23.81,14.11,54.73,13.00,285.53
2020-01-14 00:00:00,0.00,5.0,817,22.19,21.36,16.59,74.13,7.11,300.20
2020-01-14 01:00:00,0.00,3.1,920,21.57,20.50,16.22,76.60,5.09,328.80
2020-01-14 02:00:00,0.00,0.0,982,20.77,20.15,15.51,74.80,6.16,347.20
2020-01-14 03:00:00,0.00,0.0,951,20.08,19.35,15.09,76.20,4.71,326.33
2020-01-14 04:00:00,0.00,0.1,858,19.59,18.59,15.45,81.80,3.87,314.13
2020-01-14 05:00:00,0.00,4.3,681,19.11,18.00,15.93,87.67,4.32,302.87
2020-01-14 06:00:00,0.00,4.9,490,18.62,17.37,16.02,91.73,3.75,304.33
2020-01-14 07:00:00,0.96,14.2,270,19.27,17.19,16.77,97.40,1.08,275.00
2020-01-14 08:00:00,3.54,31.1,94,20.61,18.22,17.01,92.67,0.00,275.00
2020-01-14 09:00:00,6.75,7.5,13,22.40,20.07,18.03,88.07,2.28,89.87
2020-01-14 10:00:00,10.67,0.0,0,23.97,22.19,17.55,74.93,4.37,203.20
2020-01-14 11:00:00,13.43,0.0,0,25.91,24.67,17.05,62.60,5.87,189.40
2020-01-14 12:00:00,16.42,0.0,0,28.57,27.43,16.19,50.33,4.69,181.60
2020-01-14 13:00:00,16.65,0.0,0,30.77,30.39,15.07,39.47,6.21,163.93
2020-01-14 14:00:00,15.28,0.0,0,32.46,33.03,12.37,28.53,6.96,166.00
2020-01-14 15:00:00,13.02,0.0,0,33.26,34.02,11.52,25.53,6.43,171.07
2020-01-14 16:00:00,10.87,0.0,0,32.42,33.88,12.40,27.27,10.97,148.73
2020-01-14 17:00:00,8.09,0.0,0,32.13,33.71,11.65,26.20,10.69,169.87
2020-01-14 18:00:00,5.57,0.0,0,31.56,33.57,11.09,25.40,11.92,193.60
2020-01-14 19:00:00,2.62,2.2,19,30.46,32.46,11.40,27.60,12.88,169.27
2020-01-14 20:00:00,0.52,30.9,96,29.99,31.12,12.90,32.93,10.24,164.27
2020-01-14 21:00:00,0.00,22.1,252,27.31,29.58,11.45,32.67,13.84,104.20
2020-01-14 22:00:00,0.00,12.3,459,25.39,28.24,10.44,33.00,15.30,97.13
2020-01-14 23:00:00,0.00,2.1,696,24.60,27.18,10.03,34.13,13.48,71.53
2020-01-15 00:00:00,0.00,0.0,845,25.19,25.66,9.97,37.20,2.43,105.00
2020-01-15 01:00:00,0.00,0.0,946,24.41,24.95,10.02,38.93,3.12,105.00
2020-01-15 02:00:00,0.00,0.0,989,22.58,22.65,11.35,48.80,2.40,92.47
2020-01-15 03:00:00,0.00,8.1,875,22.29,22.55,11.17,48.53,3.00,82.53
2020-01-15 04:00:00,0.00,4.4,826,20.75,20.21,12.09,59.60,0.72,56.33
2020-01-15 05:00:00,0.00,76.8,180,20.23,19.45,12.55,64.33,0.00,28.00
2020-01-15 06:00:00,0.00,96.6,19,20.57,19.89,12.20,61.07,0.00,56.00
2020-01-15 07:00:00,0.47,94.5,17,19.57,20.43,11.97,58.33,7.79,61.40
2020-01-15 08:00:00,3.41,81.6,23,19.61,21.17,12.07,56.00,11.56,87.67
2020-01-15 09:00:00,3.01,21.3,8,23.39,24.72,12.37,46.13,10.48,85.67
2020-01-15 10:00:00,3.88,41.3,0,30.23,31.39,12.74,32.00,10.24,60.87
2020-01-15 11:00:00,9.75,42.8,0,31.82,32.93,13.39,30.67,11.32,70.20
2020-01-15 12:00:00,13.94,24.8,0,32.54,34.35,13.71,28.87,15.30,55.87
2020-01-15 13:00:00,16.61,41.2,0,32.35,35.54,13.24,26.27,21.14,50.53
2020-01-15 14:00:00,13.19,40.2,0,33.80,35.66,13.69,26.87,15.80,151.13
2020-01-15 15:00:00,14.18,73.7,0,33.50,36.37,13.45,25.40,20.24,36.20
2020-01-15 16:00:00,11.98,74.8,0,34.96,36.80,13.42,24.80,14.94,59.20
2020-01-15 17:00:00,18.48,74.7,0,23.83,25.36,17.37,61.73,20.88,249.80
2020-01-15 18:00:00,8.59,42.0,0,23.04,21.05,21.24,100.00,11.68,105.67
2020-01-15 19:00:00,3.39,51.6,6,22.25,20.34,20.34,100.00,10.21,38.80
2020-01-15 20:00:00,0.74,81.3,27,22.51,20.09,20.07,99.87,6.72,58.87
2020-01-15 21:00:00,0.00,85.8,46,21.21,19.88,19.88,100.00,12.16,95.27
2020-01-15 22:00:00,0.00,86.7,73,19.07,19.42,19.42,100.00,19.40,79.87
2020-01-15 23:00:00,0.00,82.6,130,21.02,19.10,19.10,100.00,6.99,233.07
2020-01-16 00:00:00,0.00,77.9,196,20.24,19.08,19.27,100.00,10.96,240.67
2020-01-16 01:00:00,0.00,74.3,256,18.02,17.63,17.43,99.00,11.17,262.87
2020-01-16 02:00:00,0.00,40.0,621,17.97,17.61,17.34,98.40,11.15,276.27
2020-01-16 03:00:00,0.00,29.6,712,16.75,17.13,16.15,93.93,12.52,265.27
2020-01-16 04:00:00,0.00,6.3,866,15.90,16.94,15.45,91.07,14.68,270.87
2020-01-16 05:00:00,0.00,0.0,785,15.19,16.63,15.05,90.13,15.54,261.53
2020-01-16 06:00:00,0.00,0.9,595,15.45,16.50,14.61,88.53,13.00,261.33
2020-01-16 07:00:00,0.56,12.3,344,13.45,15.16,15.35,100.00,17.52,223.80
2020-01-16 08:00:00,4.36,23.6,142,13.73,14.97,15.16,100.00,14.60,218.53
2020-01-16 09:00:00,9.62,6.7,18,14.19,15.09,15.09,100.00,13.12,233.60
2020-01-16 10:00:00,14.18,0.0,0,15.96,15.64,15.64,100.00,7.76,224.87
2020-01-16 11:00:00,17.61,0.0,0,15.05,16.72,14.45,86.47,15.90,219.00
2020-01-16 12:00:00,19.33,0.0,0,14.61,17.57,12.97,74.53,20.26,217.60
2020-01-16 13:00:00,21.25,0.0,0,15.84,18.65,12.31,66.67,17.98,226.13
2020-01-16 14:00:00,19.22,0.0,0,16.09,19.71,12.30,62.33,22.36,224.80
2020-01-16 15:00:00,20.21,39.5,0,14.62,19.43,10.99,58.13,26.53,228.07
2020-01-16 16:00:00,17.38,34.4,0,15.33,19.79,10.41,54.67,23.56,231.40
2020-01-16 17:00:00,14.58,31.1,0,13.65,19.33,7.81,47.33,26.62,215.93
2020-01-16 18:00:00,10.24,40.9,0,14.07,18.50,10.10,58.00,23.20,223.07
2020-01-16 19:00:00,4.93,11.4,18,13.11,17.67,9.55,58.93,23.14,218.67
2020-01-16 20:00:00,0.94,20.2,118,11.64,16.04,9.59,65.47,22.60,213.27
2020-01-16 21:00:00,0.00,30.4,237,12.79,15.35,9.21,66.80,12.25,201.93
2020-01-16 22:00:00,0.00,48.7,282,11.58,14.13,9.05,71.60,12.28,194.67
2020-01-16 23:00:00,0.00,33.7,484,10.50,13.33,7.21,66.40,11.32,192.20
2020-01-17 00:00:00,0.00,27.5,646,10.43,12.88,8.78,76.00,11.08,224.27
2020-01-17 01:00:00,0.00,11.0,877,10.19,12.48,8.79,78.07,10.36,236.93
2020-01-17 02:00:00,0.00,20.9,808,11.19,12.31,9.19,81.40,4.92,234.73
2020-01-17 03:00:00,0.00,35.5,642,12.25,12.75,9.83,82.40,2.52,195.60
2020-01-17 04:00:00,0.00,31.0,625,12.37,12.57,10.05,84.80,1.44,218.00
2020-01-17 05:00:00,0.00,7.1,699,13.00,13.37,11.73,89.80,4.64,197.40
2020-01-17 06:00:00,0.00,0.0,564,13.69,13.86,12.79,93.13,5.27,226.40
2020-01-17 07:00:00,1.03,1.5,349,13.91,14.23,13.28,94.27,6.81,221.20
2020-01-17 08:00:00,4.79,11.7,134,14.39,15.02,13.07,88.07,8.29,221.87
2020-01-17 09:00:00,9.95,2.3,17,14.49,16.03,12.05,77.07,11.32,215.20
2020-01-17 10:00:00,15.07,0.0,0,15.59,17.18,12.07,71.93,11.68,218.33
2020-01-17 11:00:00,18.33,0.0,0,17.83,19.07,12.14,64.13,9.83,178.20
2020-01-17 12:00:00,20.41,0.0,0,20.43,21.21,12.97,59.40,8.75,199.53
2020-01-17 13:00:00,14.98,0.0,0,22.71,23.55,13.31,52.67,10.09,223.20
2020-01-17 14:00:00,0.00,0.0,0,23.55,24.29,13.79,52.00,9.73,219.53
2020-01-17 15:00:00,16.98,0.0,0,23.35,24.20,13.86,52.53,10.72,201.07
2020-01-17 16:00:00,18.30,0.0,0,23.11,24.65,13.65,50.33,13.98,207.27
2020-01-17 17:00:00,15.11,0.0,0,23.20,24.76,13.67,50.07,13.84,208.07
2020-01-17 18:00:00,9.85,0.0,0,21.60,23.37,13.15,52.60,14.20,201.67
2020-01-17 19:00:00,4.82,2.4,18,19.69,21.40,12.62,57.40,13.00,196.40
2020-01-17 20:00:00,1.49,15.7,131,17.38,19.51,11.97,61.73,14.22,194.53
2020-01-17 21:00:00,0.00,12.1,322,16.55,17.76,12.08,69.40,9.49,156.53
2020-01-17 22:00:00,0.00,0.0,568,16.19,16.81,12.28,74.73,6.87,156.53
2020-01-17 23:00:00,0.00,0.0,752,15.78,16.05,12.31,78.27,5.15,165.20
2020-01-18 00:00:00,0.00,0.0,880,15.31,15.30,12.29,82.47,3.47,196.27
2020-01-18 01:00:00,0.00,0.0,967,14.93,14.61,12.74,88.60,2.76,203.00
2020-01-18 02:00:00,0.00,2.2,974,14.09,14.33,13.26,93.27,6.57,201.40
2020-01-18 03:00:00,0.00,17.9,791,14.95,13.91,13.39,96.80,0.00,211.00
2020-01-18 04:00:00,0.00,19.3,694,14.69,13.61,13.38,98.73,0.00,223.00
2020-01-18 05:00:00,0.00,9.8,649,13.79,12.90,12.90,100.00,0.00,223.00
2020-01-18 06:00:00,0.00,53.6,235,12.86,12.60,12.60,100.00,2.88,19.53
2020-01-18 07:00:00,0.99,40.7,179,12.83,12.50,12.50,100.00,2.28,18.00
2020-01-18 08:00:00,4.59,42.1,73,14.39,13.91,13.91,100.00,3.84,18.00
2020-01-18 09:00:00,9.52,29.1,14,17.67,16.97,13.95,82.40,2.88,34.87
2020-01-18 10:00:00,14.40,34.6,0,18.93,18.90,13.37,70.33,5.33,144.33
2020-01-18 11:00:00,17.65,40.2,0,21.19,21.30,13.94,62.87,7.08,300.20
2020-01-18 12:00:00,19.47,2.9,0,23.91,24.15,14.03,53.27,7.97,220.47
2020-01-18 13:00:00,18.90,0.0,0,26.41,26.35,14.41,47.87,7.01,139.67
2020-01-18 14:00:00,21.43,0.0,0,28.62,28.32,14.79,43.67,6.21,231.60
2020-01-18 15:00:00,16.55,0.0,0,28.71,29.22,14.15,39.80,9.35,171.13
2020-01-18 16:00:00,7.56,0.0,0,28.51,30.08,16.01,42.67,18.90,216.07
2020-01-18 17:00:00,13.44,0.0,0,28.05,28.19,16.39,48.73,11.68,182.60
2020-01-18 18:00:00,5.62,0.0,0,27.40,27.01,16.65,53.13,9.37,185.73
2020-01-18 19:00:00,3.07,10.2,13,26.67,26.27,16.17,53.80,8.29,193.93
2020-01-18 20:00:00,0.60,48.6,80,25.27,24.52,16.03,59.13,6.28,208.73
2020-01-18 21:00:00,0.00,20.0,289,24.12,22.44,15.83,66.27,1.08,207.53
2020-01-18 22:00:00,0.00,0.0,559,22.59,21.20,16.01,72.20,2.76,228.60
2020-01-18 23:00:00,0.00,0.0,745,22.25,20.43,16.33,77.53,1.56,259.00
2020-01-19 00:00:00,0.00,0.0,887,21.99,19.76,16.64,82.40,0.00,213.67
2020-01-19 01:00:00,0.00,0.0,978,20.57,19.30,16.91,86.07,5.53,293.33
2020-01-19 02:00:00,0.00,0.4,999,20.09,18.46,17.13,91.87,4.23,327.27
2020-01-19 03:00:00,0.00,11.5,855,19.88,18.00,17.61,97.53,3.99,5.20
2020-01-19 04:00:00,0.00,37.8,542,19.65,17.86,17.66,99.00,4.16,322.27
2020-01-19 05:00:00,0.00,58.7,298,19.04,17.56,17.36,99.00,5.44,319.67
2020-01-19 06:00:00,0.00,94.7,27,19.05,17.89,17.80,99.53,8.12,300.60
2020-01-19 07:00:00,0.88,92.9,21,19.03,18.07,17.87,99.00,9.32,314.80
2020-01-19 08:00:00,3.63,85.6,17,20.25,18.77,17.73,93.80,6.09,292.00
2020-01-19 09:00:00,9.51,61.7,5,21.68,20.09,17.35,84.33,4.91,298.00
2020-01-19 10:00:00,14.89,24.6,0,23.75,22.08,16.73,71.80,2.72,242.87
2020-01-19 11:00:00,7.12,36.1,0,24.73,24.42,16.53,61.53,9.71,207.47
2020-01-19 12:00:00,12.77,41.6,0,27.68,26.78,16.51,53.40,6.55,189.47
2020-01-19 13:00:00,20.85,47.2,0,29.19,28.83,15.57,44.60,7.85,194.53
2020-01-19 14:00:00,18.27,33.7,0,29.30,30.25,16.45,43.47,16.04,224.27
2020-01-19 15:00:00,7.88,62.7,0,28.89,30.29,16.59,43.80,18.52,213.40
2020-01-19 16:00:00,0.62,59.9,0,18.93,18.77,18.77,100.00,14.81,134.73
2020-01-19 17:00:00,8.14,61.5,0,25.54,21.73,21.73,100.00,3.60,280.20
2020-01-19 18:00:00,3.47,44.6,0,23.35,21.77,21.25,96.93,14.20,93.33
2020-01-19 19:00:00,0.30,44.9,10,17.03,19.75,18.18,90.73,28.99,70.13
2020-01-19 20:00:00,0.00,46.7,82,19.07,18.89,16.99,88.67,10.96,53.00
2020-01-19 21:00:00,0.00,52.1,162,17.67,19.23,15.43,78.53,16.78,66.27
2020-01-19 22:00:00,0.00,58.7,221,18.72,18.19,15.89,86.40,6.75,179.60
2020-01-19 23:00:00,0.00,53.6,328,18.77,18.05,16.52,90.67,7.64,232.60
2020-01-20 00:00:00,0.00,46.6,451,19.73,18.59,17.47,93.40,7.49,232.13
2020-01-20 01:00:00,0.00,45.2,507,20.04,18.37,18.17,98.93,6.16,189.73
2020-01-20 02:00:00,0.00,54.3,441,18.94,17.83,17.63,99.00,8.27,245.33
2020-01-20 03:00:00,0.00,74.1,243,19.87,18.40,18.20,99.00,7.13,256.27
2020-01-20 04:00:00,0.00,92.6,62,20.54,18.37,18.37,100.00,4.08,242.40
2020-01-20 05:00:00,0.00,78.4,153,20.21,18.46,18.46,100.00,6.28,250.07
2020-01-20 06:00:00,0.00,87.2,70,20.41,18.02,18.02,100.00,2.16,242.87
2020-01-20 07:00:00,0.61,81.0,60,21.30,18.35,18.54,100.00,0.00,250.00
2020-01-20 08:00:00,0.00,61.4,54,20.28,17.87,17.87,100.00,1.92,163.00
2020-01-20 09:00:00,0.34,88.7,3,21.64,18.93,18.93,100.00,2.51,163.00
2020-01-20 10:00:00,2.36,92.8,0,23.05,19.96,18.93,93.87,0.48,162.73
2020-01-20 11:00:00,3.67,94.6,0,22.54,21.51,18.22,81.53,9.52,237.80
2020-01-20 12:00:00,7.31,88.8,0,22.83,22.87,18.42,76.07,15.76,236.40
2020-01-20 13:00:00,4.86,87.2,0,20.28,20.80,18.75,88.13,19.02,226.27
2020-01-20 14:00:00,10.67,87.1,0,20.56,21.74,17.90,78.80,19.88,222.33
2020-01-20 15:00:00,8.42,60.7,0,17.55,19.51,17.13,86.07,22.24,215.00
2020-01-20 16:00:00,5.91,59.3,0,18.45,18.61,17.22,91.73,14.10,183.33
2020-01-20 17:00:00,5.07,59.2,0,15.66,17.27,17.33,100.00,21.24,210.80
2020-01-20 18:00:00,2.56,41.7,0,15.50,16.47,16.66,100.00,16.52,215.20
2020-01-20 19:00:00,1.51,42.8,10,14.86,16.04,16.23,100.00,16.38,221.87
2020-01-20 20:00:00,0.00,58.8,71,15.07,15.82,16.01,100.00,13.72,227.33
2020-01-20 21:00:00,0.00,27.8,282,15.57,15.83,16.01,100.00,11.20,215.87
2020-01-20 22:00:00,0.00,7.9,537,14.31,15.62,15.81,100.00,16.14,221.53
2020-01-20 23:00:00,0.00,12.2,684,14.37,15.40,15.59,100.00,14.46,229.47
2020-01-21 00:00:00,0.00,0.6,921,13.29,14.73,14.92,100.00,15.40,260.20
2020-01-21 01:00:00,0.00,0.0,1022,12.67,14.12,14.31,100.00,14.32,260.47
2020-01-21 02:00:00,0.00,0.0,1056,13.45,14.21,14.21,100.00,10.96,270.13
2020-01-21 03:00:00,0.00,0.0,1024,13.01,14.00,14.00,100.00,11.68,286.87
2020-01-21 04:00:00,0.00,0.0,930,12.84,13.87,13.68,99.07,11.44,287.00
2020-01-21 05:00:00,0.00,0.0,784,13.25,13.87,13.67,99.00,9.28,291.53
2020-01-21 06:00:00,0.00,0.0,597,13.06,13.96,13.44,96.73,10.12,299.67
2020-01-21 07:00:00,0.50,0.0,386,12.53,13.83,12.88,93.87,11.32,291.40
2020-01-21 08:00:00,2.20,1.0,175,13.07,14.33,12.31,87.73,10.12,286.07
2020-01-21 09:00:00,7.52,0.0,21,14.43,15.67,11.51,76.20,8.87,293.13
2020-01-21 10:00:00,10.39,0.0,0,14.07,16.41,9.68,64.40,12.04,281.80
2020-01-21 11:00:00,21.08,0.0,0,16.21,17.81,9.69,59.00,8.19,260.67
2020-01-21 12:00:00,12.79,0.0,0,17.18,19.15,9.25,52.67,9.68,231.93
2020-01-21 13:00:00,8.83,0.0,0,18.63,20.45,9.85,50.67,9.53,209.87
2020-01-21 14:00:00,13.47,0.0,0,19.73,21.74,9.90,46.93,10.45,237.93
2020-01-21 15:00:00,16.87,0.0,0,21.60,23.31,10.32,43.87,9.32,267.93
2020-01-21 16:00:00,19.73,0.0,0,22.55,23.80,10.56,43.27,7.40,170.27
2020-01-21 17:00:00,15.79,0.0,0,23.39,25.07,11.08,41.47,10.33,228.40
2020-01-21 18:00:00,9.27,11.4,0,20.83,23.43,11.17,46.07,15.44,213.27
2020-01-21 19:00:00,4.72,0.0,19,19.51,22.21,10.68,48.00,15.18,225.53
2020-01-21 20:00:00,1.04,1.7,163,17.94,19.75,11.97,60.73,12.52,239.53
2020-01-21 21:00:00,0.00,34.6,237,16.65,17.39,11.16,66.80,5.77,174.40
2020-01-21 22:00:00,0.00,43.6,337,15.76,16.02,11.18,72.80,3.00,167.07
2020-01-21 23:00:00,0.00,28.6,538,15.81,15.25,11.83,79.93,0.00,156.00
2020-01-22 00:00:00,0.00,13.8,774,15.36,14.77,12.26,85.00,0.60,154.20
2020-01-22 01:00:00,0.00,62.5,370,15.34,14.18,13.67,96.80,0.00,154.00
2020-01-22 02:00:00,0.00,66.2,344,13.83,13.17,13.16,99.93,2.00,130.00
2020-01-22 03:00:00,0.00,45.0,544,14.05,13.07,13.07,100.00,0.00,130.00
2020-01-22 04:00:00,0.00,74.4,230,14.10,13.39,13.19,99.00,1.32,128.33
2020-01-22 05:00:00,0.00,73.3,199,14.36,14.90,11.48,80.13,5.19,113.07
2020-01-22 06:00:00,0.00,78.8,121,15.35,16.55,9.50,63.13,5.84,143.27
2020-01-22 07:00:00,0.96,59.5,143,15.83,16.96,10.22,64.40,6.43,161.73
2020-01-22 08:00:00,5.74,49.3,86,19.63,22.75,11.34,48.60,18.14,37.87
2020-01-22 09:00:00,10.28,66.8,7,19.92,23.19,12.05,49.53,20.28,50.27
2020-01-22 10:00:00,15.96,58.7,0,23.06,24.52,13.31,49.73,12.76,82.93
2020-01-22 11:00:00,16.58,73.6,0,24.07,27.14,12.33,39.87,19.50,46.40
2020-01-22 12:00:00,21.43,91.3,0,25.48,28.54,11.66,35.13,18.60,45.60
2020-01-22 13:00:00,0.00,91.8,0,23.47,28.86,10.53,31.93,28.60,35.13
2020-01-22 14:00:00,19.71,91.0,0,25.52,31.03,11.19,29.53,30.07,58.13
2020-01-22 15:00:00,20.24,92.2,0,26.20,31.19,10.55,28.07,26.74,16.53
2020-01-22 16:00:00,17.49,92.8,0,24.45,30.13,8.74,26.40,27.86,57.53
2020-01-22 17:00:00,9.03,92.7,0,25.85,29.72,9.49,28.40,19.42,28.33
2020-01-22 18:00:00,2.38,94.8,0,24.73,29.99,8.83,26.73,25.55,78.67
2020-01-22 19:00:00,1.37,88.3,3,24.70,28.89,9.73,30.27,21.36,21.00
2020-01-22 20:00:00,0.70,79.8,28,21.89,26.73,10.97,38.33,28.53,215.80
2020-01-22 21:00:00,0.00,75.9,89,17.02,17.99,16.96,93.67,17.00,231.20
2020-01-22 22:00:00,0.00,69.8,164,17.09,17.74,16.80,94.27,14.82,234.07
2020-01-22 23:00:00,0.00,43.7,436,16.49,16.31,16.31,100.00,9.88,216.47
2020-01-23 00:00:00,0.00,20.6,709,16.50,15.89,16.08,100.00,6.81,164.93
2020-01-23 01:00:00,0.00,56.5,430,15.74,15.42,15.61,100.00,7.35,172.33
2020-01-23 02:00:00,0.00,80.8,196,14.20,14.53,14.72,100.00,9.49,197.67
2020-01-23 03:00:00,0.00,66.7,330,12.29,13.75,13.94,100.00,13.72,224.60
2020-01-23 04:00:00,0.00,36.5,563,12.06,12.97,13.16,100.00,9.61,267.93
2020-01-23 05:00:00,0.00,24.9,581,12.71,12.82,13.01,100.00,5.08,193.13
2020-01-23 06:00:00,0.00,45.0,317,12.61,13.09,13.28,100.00,7.61,76.60
2020-01-23 07:00:00,0.15,31.4,249,13.23,13.36,13.55,100.00,6.00,81.47
2020-01-23 08:00:00,1.43,26.0,123,14.96,13.76,13.95,100.00,0.00,74.00
2020-01-23 09:00:00,1.23,6.5,15,14.35,14.79,14.33,97.20,9.52,321.33
2020-01-23 10:00:00,2.58,0.0,0,14.77,15.20,14.96,98.60,10.36,337.00
2020-01-23 11:00:00,2.74,0.0,0,14.43,17.57,13.63,77.80,22.24,123.47
2020-01-23 12:00:00,2.75,0.0,0,15.13,18.94,12.39,65.80,23.28,276.20
2020-01-23 13:00:00,3.28,0.0,0,14.47,19.46,10.76,57.13,26.91,331.80
2020-01-23 14:00:00,13.31,0.0,0,13.47,16.98,14.09,83.27,25.31,327.20
2020-01-23 15:00:00,13.16,0.0,0,15.82,19.68,10.09,53.87,20.12,324.60
2020-01-23 16:00:00,5.68,0.0,0,16.78,21.52,9.93,47.67,24.28,308.53
2020-01-23 17:00:00,7.78,0.0,0,18.72,22.34,9.64,44.47,18.50,296.53
2020-01-23 18:00:00,6.76,0.0,0,15.83,20.77,7.50,42.33,22.58,280.20
2020-01-23 19:00:00,2.00,0.0,18,15.48,20.64,6.29,39.20,21.83,268.33
2020-01-23 20:00:00,0.47,0.0,169,13.97,19.43,5.03,38.73,22.56,266.93
2020-01-23 21:00:00,0.00,5.1,358,12.96,17.13,5.91,47.60,16.90,257.27
2020-01-23 22:00:00,0.00,0.0,591,12.63,16.21,5.73,49.73,13.24,256.47
2020-01-23 23:00:00,0.00,0.6,772,12.08,14.83,6.09,55.73,9.64,266.73
2020-01-24 00:00:00,0.00,23.2,703,11.43,13.94,6.10,59.20,8.27,274.47
2020-01-24 01:00:00,0.00,38.9,620,11.49,12.90,6.43,64.67,3.00,311.53
2020-01-24 02:00:00,0.00,32.3,708,9.51,11.34,7.69,78.33,6.72,32.00
2020-01-24 03:00:00,0.00,34.1,672,8.85,11.29,8.51,82.87,10.84,30.87
2020-01-24 04:00:00,0.00,29.2,648,9.73,10.28,8.37,87.93,0.84,52.67
2020-01-24 05:00:00,0.00,1.3,769,9.24,9.73,8.21,90.13,0.36,28.00
2020-01-24 06:00:00,0.00,0.0,595,8.48,8.78,8.68,99.00,0.00,27.40
2020-01-24 07:00:00,0.97,5.7,365,9.37,9.55,9.25,97.93,0.00,53.47
2020-01-24 08:00:00,5.16,1.8,174,10.86,13.90,6.69,61.80,11.68,330.87
2020-01-24 09:00:00,11.03,2.0,19,13.13,15.90,7.23,56.40,10.84,331.33
2020-01-24 10:00:00,16.27,0.0,0,14.11,17.62,7.73,52.33,15.68,310.87
2020-01-24 11:00:00,20.04,0.0,0,15.55,19.02,7.71,47.80,15.08,321.07
2020-01-24 12:00:00,0.00,0.0,0,16.89,19.81,7.21,44.07,12.16,297.20
2020-01-24 13:00:00,0.00,0.0,0,18.84,22.00,7.92,40.33,14.12,281.07
2020-01-24 14:00:00,0.00,0.0,0,18.16,21.99,7.88,40.27,17.20,274.53
2020-01-24 15:00:00,0.00,0.0,0,19.99,21.83,8.01,41.07,7.20,277.40
2020-01-24 16:00:00,19.91,0.0,0,20.14,23.46,8.62,38.73,15.56,267.00
2020-01-24 17:00:00,15.98,0.0,0,20.43,23.66,8.51,38.00,14.70,270.47
2020-01-24 18:00:00,10.81,0.0,0,19.66,22.30,8.48,41.20,11.56,275.67
2020-01-24 19:00:00,4.94,0.0,16,21.25,23.54,8.87,39.20,10.43,257.33
2020-01-24 20:00:00,0.99,0.0,163,19.38,21.73,8.57,42.93,10.43,266.53
2020-01-24 21:00:00,0.00,0.0,372,18.23,19.99,8.53,47.53,7.43,276.73
2020-01-24 22:00:00,0.00,0.0,582,18.49,18.84,8.69,51.67,0.24,214.40
2020-01-24 23:00:00,0.00,0.0,768,17.20,17.23,9.84,61.73,0.12,134.67
2020-01-25 00:00:00,0.00,0.0,912,15.98,16.53,10.29,66.60,3.48,21.00
2020-01-25 01:00:00,0.00,0.0,1004,14.13,14.72,11.19,79.33,4.84,57.40
2020-01-25 02:00:00,0.00,0.0,1036,12.84,13.95,11.91,87.53,9.28,69.67
2020-01-25 03:00:00,0.00,0.0,1005,12.21,13.03,12.23,94.80,8.08,117.40
2020-01-25 04:00:00,0.00,0.0,914,13.55,12.85,12.27,96.20,0.00,81.00
2020-01-25 05:00:00,0.00,0.0,770,11.79,12.16,11.96,99.00,5.29,98.40
2020-01-25 06:00:00,0.00,0.0,586,12.06,11.58,11.45,99.33,0.00,98.00
2020-01-25 07:00:00,0.87,0.0,376,11.97,11.95,11.75,99.00,2.76,97.80
2020-01-25 08:00:00,5.19,5.2,159,14.38,14.64,12.51,87.00,5.41,91.27
2020-01-25 09:00:00,10.98,0.2,18,17.75,17.87,11.91,68.20,3.72,74.53
2020-01-25 10:00:00,15.92,0.0,0,20.05,20.46,11.53,56.53,4.37,114.40
2020-01-25 11:00:00,19.38,0.0,0,20.73,22.29,10.15,46.20,8.81,271.87
2020-01-25 12:00:00,21.69,0.0,0,22.75,23.97,10.35,42.20,7.29,166.60
2020-01-25 13:00:00,0.00,0.0,0,23.96,25.73,10.63,38.73,10.43,279.20
2020-01-25 14:00:00,21.63,0.0,0,25.11,26.49,10.49,36.67,8.07,258.87
2020-01-25 15:00:00,20.84,0.0,0,25.81,27.59,10.90,35.33,10.54,245.13
